run_id,condition,bot,replication,session,manche,decision,position_agent,carte_agent,carte_bot,carte_ecartee,historique,infoset,infoset_numero,action_parsee,parsing,resultat_manche,historique_final,flags,tokens_in,tokens_out,tokens_raisonnement,tokens_cache_lus,tokens_cache_ecrits,cout_usd,latence_ms,modele,horodatage,sortie_brute
SM-station-r1,SM,Station,1,0,96,1,J2,1,2,0,check,J2/C1/apres_check,8,check,ok,-1,check check,,3,402,393,0,1605,0.00088425,8468,openai/gpt-5.6-luna,2026-08-22T19:27:43.933+00:00,"ACTION: retenir
"
SM-station-r1,SM,Station,1,0,97,1,J1,2,1,0,,J1/C2/ouverture,3,bet,ok,2,bet call,,3,525,516,0,1615,0.00103435,10782,openai/gpt-5.6-luna,2026-08-22T19:27:54.743+00:00,"ACTION: engager
"
SM-station-r1,SM,Station,1,0,98,1,J2,2,1,0,check,J2/C2/apres_check,9,bet,ok,2,check bet call,,3,244,191,0,1605,0.00069465,7733,openai/gpt-5.6-luna,2026-08-22T19:28:02.502+00:00,"Avec Rhun, vous détenez le sceau supérieur. En engageant, l’Ouvrant devra soit se retirer (gain de +1), soit couvrir, auquel cas vous remporterez la comparaison pour +2.

ACTION: engager
"
SM-station-r1,SM,Station,1,0,99,1,J1,2,0,1,,J1/C2/ouverture,3,check,ok,1,check check,,3,624,615,0,1615,0.00115315,13420,openai/gpt-5.6-luna,2026-08-22T19:28:15.964+00:00,"ACTION: retenir
"
SM-station-r1,SM,Station,1,0,100,1,J2,0,1,2,check,J2/C0/apres_check,7,check,ok,-1,check check,,3,239,230,0,1604,0.0006884,7250,openai/gpt-5.6-luna,2026-08-22T19:28:23.273+00:00,"ACTION: retenir
"
SM-station-r1,SM,Station,1,0,101,1,J1,2,0,1,,J1/C2/ouverture,3,bet,ok,2,bet call,,3,507,498,0,1615,0.00101275,12296,openai/gpt-5.6-luna,2026-08-22T19:28:35.613+00:00,"ACTION: engager
"
SM-station-r1,SM,Station,1,0,102,1,J2,2,1,0,check,J2/C2/apres_check,9,check,ok,1,check check,,3,400,391,0,1605,0.00088185,12984,openai/gpt-5.6-luna,2026-08-22T19:28:48.626+00:00,"ACTION: retenir
"
SM-station-r1,SM,Station,1,0,103,1,J1,1,0,2,,J1/C1/ouverture,2,check,ok,1,check check,,3,519,510,0,1615,0.00102715,11186,openai/gpt-5.6-luna,2026-08-22T19:28:59.839+00:00,"ACTION: retenir
"
SM-station-r1,SM,Station,1,0,104,1,J2,0,1,2,check,J2/C0/apres_check,7,check,ok,-1,check check,,3,353,282,0,1604,0.0008252,9406,openai/gpt-5.6-luna,2026-08-22T19:29:09.291+00:00,"Avec Tor, si j’engage, l’Ouvrant couvrira probablement avec Vael (+2 pour lui) et se retirera avec Rhun (+1 pour moi), soit une espérance de -0,5 jeton. En retenant, le dévoilement donne une espérance nulle.

ACTION: retenir
"
SM-station-r1,SM,Station,1,0,105,1,J1,0,1,2,,J1/C0/ouverture,1,check,ok,-1,check check,,3,249,240,0,1614,0.0007029,8562,openai/gpt-5.6-luna,2026-08-22T19:29:17.874+00:00,"ACTION: retenir
"
SM-station-r1,SM,Station,1,0,106,1,J2,0,1,2,check,J2/C0/apres_check,7,check,ok,-1,check check,,3,468,459,0,1604,0.0009632,12593,openai/gpt-5.6-luna,2026-08-22T19:29:30.495+00:00,"ACTION: retenir
"
SM-station-r1,SM,Station,1,0,107,1,J1,1,0,2,,J1/C1/ouverture,2,bet,ok,2,bet call,,3,1131,1122,0,1615,0.00176155,26391,openai/gpt-5.6-luna,2026-08-22T19:29:56.902+00:00,"ACTION: engager
"
SM-station-r1,SM,Station,1,0,108,1,J2,2,0,1,check,J2/C2/apres_check,9,bet,ok,2,check bet call,,3,261,252,0,1605,0.00071505,10608,openai/gpt-5.6-luna,2026-08-22T19:30:07.560+00:00,"ACTION: engager
"
SM-station-r1,SM,Station,1,0,109,1,J1,0,1,2,,J1/C0/ouverture,1,bet,ok,-2,bet call,,3,419,410,0,1614,0.0009069,11219,openai/gpt-5.6-luna,2026-08-22T19:30:18.818+00:00,"ACTION: engager
"
SM-station-r1,SM,Station,1,0,110,1,J2,1,0,2,check,J2/C1/apres_check,8,check,ok,1,check check,,3,355,346,0,1605,0.00082785,11453,openai/gpt-5.6-luna,2026-08-22T19:30:30.317+00:00,"ACTION: retenir
"
SM-station-r1,SM,Station,1,0,111,1,J1,0,1,2,,J1/C0/ouverture,1,bet,ok,-2,bet call,,3,1179,1170,0,1614,0.0018189,16375,openai/gpt-5.6-luna,2026-08-22T19:30:46.716+00:00,"ACTION: engager
"
SM-station-r1,SM,Station,1,0,112,1,J2,2,0,1,check,J2/C2/apres_check,9,check,ok,1,check check,,3,477,436,0,1605,0.00097425,12717,openai/gpt-5.6-luna,2026-08-22T19:30:59.459+00:00,"Je choisis de retenir : cela évite de risquer une perte de 2 jetons si l’autre détient le sceau qui bat Rhun.

ACTION: retenir
"
SM-station-r1,SM,Station,1,0,113,1,J1,1,0,2,,J1/C1/ouverture,2,bet,ok,2,bet call,,3,525,516,0,1615,0.00103435,11438,openai/gpt-5.6-luna,2026-08-22T19:31:10.921+00:00,"ACTION: engager
"
SM-station-r1,SM,Station,1,0,114,1,J2,0,1,2,check,J2/C0/apres_check,7,check,ok,-1,check check,,3,171,162,0,1604,0.0006068,8077,openai/gpt-5.6-luna,2026-08-22T19:31:19.009+00:00,"ACTION: retenir
"
SM-station-r1,SM,Station,1,0,115,1,J1,1,0,2,,J1/C1/ouverture,2,check,ok,1,check check,,3,459,450,0,1615,0.00095515,9920,openai/gpt-5.6-luna,2026-08-22T19:31:28.974+00:00,"ACTION: retenir
"
SM-station-r1,SM,Station,1,0,116,1,J2,1,0,2,check,J2/C1/apres_check,8,check,ok,1,check check,,3,197,188,0,1605,0.00063825,8016,openai/gpt-5.6-luna,2026-08-22T19:31:37.029+00:00,"ACTION: retenir
"
SM-station-r1,SM,Station,1,0,117,1,J1,1,2,0,,J1/C1/ouverture,2,bet,ok,-2,bet call,,3,525,516,0,1615,0.00103435,14280,openai/gpt-5.6-luna,2026-08-22T19:31:51.337+00:00,"ACTION: engager
"
SM-station-r1,SM,Station,1,0,118,1,J2,1,2,0,check,J2/C1/apres_check,8,check,ok,-1,check check,,3,242,233,0,1605,0.00069225,8015,openai/gpt-5.6-luna,2026-08-22T19:31:59.390+00:00,"ACTION: retenir
"
SM-station-r1,SM,Station,1,0,119,1,J1,0,2,1,,J1/C0/ouverture,1,check,ok,-1,check check,,3,694,685,0,1614,0.0012369,15640,openai/gpt-5.6-luna,2026-08-22T19:32:15.041+00:00,"ACTION: retenir
"
SM-station-r1,SM,Station,1,0,120,1,J2,1,2,0,check,J2/C1/apres_check,8,check,ok,-1,check check,,3,658,649,0,1605,0.00119145,13327,openai/gpt-5.6-luna,2026-08-22T19:32:28.401+00:00,"ACTION: retenir
"
SM-station-r1,SM,Station,1,0,121,1,J1,0,1,2,,J1/C0/ouverture,1,check,ok,-1,check check,,3,420,411,0,1614,0.0009081,9218,openai/gpt-5.6-luna,2026-08-22T19:32:37.642+00:00,"ACTION: retenir
"
SM-station-r1,SM,Station,1,0,122,1,J2,0,1,2,check,J2/C0/apres_check,7,check,ok,-1,check check,,3,233,224,0,1604,0.0006812,8375,openai/gpt-5.6-luna,2026-08-22T19:32:46.041+00:00,"ACTION: retenir
"
SM-station-r1,SM,Station,1,0,123,1,J1,2,1,0,,J1/C2/ouverture,3,bet,ok,2,bet call,,3,1561,1552,0,1615,0.00227755,21968,openai/gpt-5.6-luna,2026-08-22T19:33:08.040+00:00,"ACTION: engager
"
SM-station-r1,SM,Station,1,0,124,1,J2,0,1,2,check,J2/C0/apres_check,7,check,ok,-1,check check,,3,275,266,0,1604,0.0007316,9186,openai/gpt-5.6-luna,2026-08-22T19:33:17.260+00:00,"ACTION: retenir
"
SM-station-r1,SM,Station,1,0,125,1,J1,2,1,0,,J1/C2/ouverture,3,check,ok,1,check check,,3,460,451,0,1615,0.00095635,12295,openai/gpt-5.6-luna,2026-08-22T19:33:29.595+00:00,"ACTION: retenir
"
SM-station-r1,SM,Station,1,0,126,1,J2,1,2,0,check,J2/C1/apres_check,8,check,ok,-1,check check,,3,283,274,0,1605,0.00074145,8092,openai/gpt-5.6-luna,2026-08-22T19:33:37.724+00:00,"ACTION: retenir
"
SM-station-r1,SM,Station,1,0,127,1,J1,2,1,0,,J1/C2/ouverture,3,bet,ok,2,bet call,,3,678,669,0,1615,0.00121795,11702,openai/gpt-5.6-luna,2026-08-22T19:33:49.466+00:00,"ACTION: engager
"
SM-station-r1,SM,Station,1,0,128,1,J2,1,0,2,check,J2/C1/apres_check,8,check,ok,1,check check,,3,247,238,0,1605,0.00069825,10453,openai/gpt-5.6-luna,2026-08-22T19:33:59.940+00:00,"ACTION: retenir
"
SM-station-r1,SM,Station,1,0,129,1,J1,0,1,2,,J1/C0/ouverture,1,check,ok,-1,check check,,3,525,516,0,1614,0.0010341,13483,openai/gpt-5.6-luna,2026-08-22T19:34:13.450+00:00,"ACTION: retenir
"
SM-station-r1,SM,Station,1,0,130,1,J2,0,2,1,check,J2/C0/apres_check,7,bet,ok,-2,check bet call,,3,350,301,0,1604,0.0008216,9592,openai/gpt-5.6-luna,2026-08-22T19:34:23.083+00:00,"Engager est préférable : si l’autre se retire, vous gagnez 1 jeton ; s’il couvre, votre Tor gagne contre Rhun (+2), et ne perd que contre Vael.

ACTION: engager
"
SM-station-r1,SM,Station,1,0,131,1,J1,0,1,2,,J1/C0/ouverture,1,check,ok,-1,check check,,3,489,480,0,1614,0.0009909,12937,openai/gpt-5.6-luna,2026-08-22T19:34:36.042+00:00,"ACTION: retenir
"
SM-station-r1,SM,Station,1,0,132,1,J2,2,1,0,check,J2/C2/apres_check,9,bet,ok,2,check bet call,,3,149,140,0,1605,0.00058065,6718,openai/gpt-5.6-luna,2026-08-22T19:34:42.811+00:00,"ACTION: engager
"
SM-station-r1,SM,Station,1,0,133,1,J1,0,2,1,,J1/C0/ouverture,1,bet,ok,-2,bet call,,3,679,670,0,1614,0.0012189,11219,openai/gpt-5.6-luna,2026-08-22T19:34:54.051+00:00,"ACTION: engager
"
SM-station-r1,SM,Station,1,0,134,1,J2,0,1,2,check,J2/C0/apres_check,7,check,ok,-1,check check,,3,513,504,0,1604,0.0010172,10483,openai/gpt-5.6-luna,2026-08-22T19:35:04.564+00:00,"ACTION: retenir
"
SM-station-r1,SM,Station,1,0,135,1,J1,2,0,1,,J1/C2/ouverture,3,bet,ok,2,bet call,,3,459,450,0,1615,0.00095515,9922,openai/gpt-5.6-luna,2026-08-22T19:35:14.511+00:00,"ACTION: engager
"
SM-station-r1,SM,Station,1,0,136,1,J2,1,2,0,check,J2/C1/apres_check,8,check,ok,-1,check check,,3,223,214,0,1605,0.00066945,7218,openai/gpt-5.6-luna,2026-08-22T19:35:21.788+00:00,"ACTION: retenir
"
SM-station-r1,SM,Station,1,0,137,1,J1,0,1,2,,J1/C0/ouverture,1,bet,ok,-2,bet call,,3,461,452,0,1614,0.0009573,11389,openai/gpt-5.6-luna,2026-08-22T19:35:33.221+00:00,"ACTION: engager
"
SM-station-r1,SM,Station,1,0,138,1,J2,2,0,1,check,J2/C2/apres_check,9,bet,ok,2,check bet call,,3,356,347,0,1605,0.00082905,9437,openai/gpt-5.6-luna,2026-08-22T19:35:42.685+00:00,"ACTION: engager
"
SM-station-r1,SM,Station,1,0,139,1,J1,0,1,2,,J1/C0/ouverture,1,check,ok,-1,check check,,3,525,516,0,1614,0.0010341,14063,openai/gpt-5.6-luna,2026-08-22T19:35:56.789+00:00,"ACTION: retenir
"
SM-station-r1,SM,Station,1,0,140,1,J2,2,1,0,check,J2/C2/apres_check,9,check,ok,1,check check,,3,419,410,0,1605,0.00090465,9389,openai/gpt-5.6-luna,2026-08-22T19:36:06.225+00:00,"ACTION: retenir
"
SM-station-r1,SM,Station,1,0,141,1,J1,1,0,2,,J1/C1/ouverture,2,bet,ok,2,bet call,,3,379,370,0,1615,0.00085915,11406,openai/gpt-5.6-luna,2026-08-22T19:36:17.648+00:00,"ACTION: engager
"
SM-station-r1,SM,Station,1,0,142,1,J2,0,1,2,check,J2/C0/apres_check,7,bet,ok,-2,check bet call,,3,283,274,0,1604,0.0007412,9343,openai/gpt-5.6-luna,2026-08-22T19:36:27.008+00:00,"ACTION: engager
"
SM-station-r1,SM,Station,1,0,143,1,J1,2,0,1,,J1/C2/ouverture,3,bet,ok,2,bet call,,3,525,516,0,1615,0.00103435,13545,openai/gpt-5.6-luna,2026-08-22T19:36:40.558+00:00,"ACTION: engager
"
SM-station-r1,SM,Station,1,0,144,1,J2,1,2,0,check,J2/C1/apres_check,8,check,ok,-1,check check,,3,256,247,0,1605,0.00070905,10969,openai/gpt-5.6-luna,2026-08-22T19:36:51.581+00:00,"ACTION: retenir
"
SM-station-r1,SM,Station,1,0,145,1,J1,1,0,2,,J1/C1/ouverture,2,bet,ok,2,bet call,,3,779,770,0,1615,0.00133915,19219,openai/gpt-5.6-luna,2026-08-22T19:37:10.838+00:00,"ACTION: engager
"
SM-station-r1,SM,Station,1,0,146,1,J2,1,2,0,check,J2/C1/apres_check,8,check,ok,-1,check check,,3,341,332,0,1605,0.00081105,8890,openai/gpt-5.6-luna,2026-08-22T19:37:19.763+00:00,"ACTION: retenir
"
SM-station-r1,SM,Station,1,0,147,1,J1,0,1,2,,J1/C0/ouverture,1,check,ok,-1,check check,,3,740,731,0,1614,0.0012921,13125,openai/gpt-5.6-luna,2026-08-22T19:37:32.920+00:00,"ACTION: retenir
"
SM-station-r1,SM,Station,1,0,148,1,J2,2,0,1,check,J2/C2/apres_check,9,bet,ok,2,check bet call,,3,221,212,0,1605,0.00066705,6702,openai/gpt-5.6-luna,2026-08-22T19:37:39.664+00:00,"ACTION: engager
"
SM-station-r1,SM,Station,1,0,149,1,J1,0,2,1,,J1/C0/ouverture,1,bet,ok,-2,bet call,,3,368,359,0,1614,0.0008457,10655,openai/gpt-5.6-luna,2026-08-22T19:37:50.350+00:00,"ACTION: engager
"
SM-station-r1,SM,Station,1,0,150,1,J2,1,2,0,check,J2/C1/apres_check,8,check,ok,-1,check check,,3,338,329,0,1605,0.00080745,8827,openai/gpt-5.6-luna,2026-08-22T19:37:59.216+00:00,"ACTION: retenir
"
SM-station-r1,SM,Station,1,1,1,1,J1,0,2,1,,J1/C0/ouverture,1,check,ok,-1,check check,,3,525,516,0,1614,0.0010341,11358,openai/gpt-5.6-luna,2026-08-22T19:38:10.611+00:00,"ACTION: retenir
"
SM-station-r1,SM,Station,1,1,2,1,J2,1,2,0,check,J2/C1/apres_check,8,bet,ok,-2,check bet call,,3,252,243,0,1605,0.00070425,10968,openai/gpt-5.6-luna,2026-08-22T19:38:21.611+00:00,"ACTION: engager
"
SM-station-r1,SM,Station,1,1,3,1,J1,1,0,2,,J1/C1/ouverture,2,check,ok,1,check check,,3,301,292,0,1615,0.00076555,7391,openai/gpt-5.6-luna,2026-08-22T19:38:29.035+00:00,"ACTION: retenir
"
SM-station-r1,SM,Station,1,1,4,1,J2,0,1,2,check,J2/C0/apres_check,7,check,ok,-1,check check,,3,256,247,0,1604,0.0007088,8968,openai/gpt-5.6-luna,2026-08-22T19:38:38.008+00:00,"ACTION: retenir
"
SM-station-r1,SM,Station,1,1,5,1,J1,0,1,2,,J1/C0/ouverture,1,check,ok,-1,check check,,3,808,758,0,1614,0.0013737,17342,openai/gpt-5.6-luna,2026-08-22T19:38:55.380+00:00,"Le sceau Tor est défavorable face à Vael et favorable face à Rhun. Retenir limite l'engagement initial et conserve la possibilité d'observer la décision adverse avant de risquer davantage.

ACTION: retenir
"
SM-station-r1,SM,Station,1,1,6,1,J2,0,2,1,check,J2/C0/apres_check,7,check,ok,-1,check check,,3,283,209,0,1604,0.0007412,7968,openai/gpt-5.6-luna,2026-08-22T19:39:03.369+00:00,"Avec « retenir », l'issue est révélée et votre gain espéré est nul : Tor gagne contre Rhun et perd contre Vael, équiprobables.

Avec « engager », l'adversaire pourrait couvrir avec Vael et se retirer avec Rhun, ce qui vous donnerait en moyenne une perte attendue.

ACTION: retenir
"
SM-station-r1,SM,Station,1,1,7,1,J1,0,2,1,,J1/C0/ouverture,1,bet,ok,-2,bet call,,3,603,594,0,1614,0.0011277,16186,openai/gpt-5.6-luna,2026-08-22T19:39:19.601+00:00,"ACTION: engager
"
SM-station-r1,SM,Station,1,1,8,1,J2,2,1,0,check,J2/C2/apres_check,9,check,ok,1,check check,,3,251,242,0,1605,0.00070305,7313,openai/gpt-5.6-luna,2026-08-22T19:39:26.955+00:00,"ACTION: retenir
"
SM-station-r1,SM,Station,1,1,9,1,J1,2,1,0,,J1/C2/ouverture,3,check,ok,1,check check,,3,375,366,0,1615,0.00085435,9217,openai/gpt-5.6-luna,2026-08-22T19:39:36.202+00:00,"ACTION: retenir
"
SM-station-r1,SM,Station,1,1,10,1,J2,2,0,1,check,J2/C2/apres_check,9,bet,ok,2,check bet call,,3,525,516,0,1605,0.00103185,13406,openai/gpt-5.6-luna,2026-08-22T19:39:49.658+00:00,"ACTION: engager
"
SM-station-r1,SM,Station,1,1,11,1,J1,1,2,0,,J1/C1/ouverture,2,check,ok,-1,check check,,3,416,379,0,1615,0.00090355,9389,openai/gpt-5.6-luna,2026-08-22T19:39:59.080+00:00,"Je retiens pour éviter de risquer une confrontation défavorable contre Rhun et laisser l'information de l'engagement adverse guider la suite.

ACTION: retenir
"
SM-station-r1,SM,Station,1,1,12,1,J2,2,0,1,check,J2/C2/apres_check,9,bet,ok,2,check bet call,,3,329,320,0,1605,0.00079665,8875,openai/gpt-5.6-luna,2026-08-22T19:40:07.972+00:00,"ACTION: engager
"
SM-station-r1,SM,Station,1,1,13,1,J1,0,1,2,,J1/C0/ouverture,1,check,ok,-1,check check,,3,567,558,0,1614,0.0010845,13625,openai/gpt-5.6-luna,2026-08-22T19:40:21.622+00:00,"ACTION: retenir
"
SM-station-r1,SM,Station,1,1,14,1,J2,1,0,2,check,J2/C1/apres_check,8,check,ok,1,check check,,3,262,253,0,1605,0.00071625,8686,openai/gpt-5.6-luna,2026-08-22T19:40:30.345+00:00,"ACTION: retenir
"
SM-station-r1,SM,Station,1,1,15,1,J1,0,2,1,,J1/C0/ouverture,1,check,ok,-1,check check,,3,509,500,0,1614,0.0010149,12672,openai/gpt-5.6-luna,2026-08-22T19:40:43.044+00:00,"ACTION: retenir
"
SM-station-r1,SM,Station,1,1,16,1,J2,1,0,2,check,J2/C1/apres_check,8,bet,ok,2,check bet call,,3,397,388,0,1605,0.00087825,8983,openai/gpt-5.6-luna,2026-08-22T19:40:52.065+00:00,"ACTION: engager
"
SM-station-r1,SM,Station,1,1,17,1,J1,1,0,2,,J1/C1/ouverture,2,bet,ok,2,bet call,,3,525,516,0,1615,0.00103435,13657,openai/gpt-5.6-luna,2026-08-22T19:41:05.740+00:00,"ACTION: engager
"
SM-station-r1,SM,Station,1,1,18,1,J2,2,0,1,check,J2/C2/apres_check,9,check,ok,1,check check,,3,284,275,0,1605,0.00074265,10563,openai/gpt-5.6-luna,2026-08-22T19:41:16.328+00:00,"ACTION: retenir
"
SM-station-r1,SM,Station,1,1,19,1,J1,0,1,2,,J1/C0/ouverture,1,bet,ok,-2,bet call,,3,299,290,0,1614,0.0007629,8828,openai/gpt-5.6-luna,2026-08-22T19:41:25.176+00:00,"ACTION: engager
"
SM-station-r1,SM,Station,1,1,20,1,J2,1,2,0,check,J2/C1/apres_check,8,check,ok,-1,check check,,3,904,895,0,1605,0.00148665,15921,openai/gpt-5.6-luna,2026-08-22T19:41:41.116+00:00,"ACTION: retenir
"
SM-station-r1,SM,Station,1,1,21,1,J1,0,2,1,,J1/C0/ouverture,1,check,ok,-1,check check,,3,351,290,0,1614,0.0008253,9547,openai/gpt-5.6-luna,2026-08-22T19:41:50.658+00:00,"Tor est défavorable contre Vael et favorable contre Rhun. Engager permettrait à Vael de couvrir pour gagner 2 jetons, tandis que Rhun pourrait se retirer. Retenir limite donc la perte potentielle et conserve une meilleure espérance.

ACTION: retenir
"
SM-station-r1,SM,Station,1,1,22,1,J2,1,0,2,check,J2/C1/apres_check,8,check,ok,1,check check,,3,250,241,0,1605,0.00070185,7937,openai/gpt-5.6-luna,2026-08-22T19:41:58.612+00:00,"ACTION: retenir
"
SM-station-r1,SM,Station,1,1,23,1,J1,0,2,1,,J1/C0/ouverture,1,check,ok,-1,check check,,3,600,591,0,1614,0.0011241,14172,openai/gpt-5.6-luna,2026-08-22T19:42:12.819+00:00,"ACTION: retenir
"
SM-station-r1,SM,Station,1,1,24,1,J2,0,2,1,check,J2/C0/apres_check,7,check,ok,-1,check check,,3,905,896,0,1604,0.0014876,17750,openai/gpt-5.6-luna,2026-08-22T19:42:30.605+00:00,"ACTION: retenir
"
SM-station-r1,SM,Station,1,1,25,1,J1,2,0,1,,J1/C2/ouverture,3,bet,ok,2,bet call,,3,734,725,0,1615,0.00128515,13843,openai/gpt-5.6-luna,2026-08-22T19:42:44.479+00:00,"ACTION: engager
"
SM-station-r1,SM,Station,1,1,26,1,J2,0,1,2,check,J2/C0/apres_check,7,check,ok,-1,check check,,3,253,244,0,1604,0.0007052,10157,openai/gpt-5.6-luna,2026-08-22T19:42:54.664+00:00,"ACTION: retenir
"
SM-station-r1,SM,Station,1,1,27,1,J1,1,2,0,,J1/C1/ouverture,2,bet,ok,-2,bet call,,3,216,207,0,1615,0.00066355,7452,openai/gpt-5.6-luna,2026-08-22T19:43:02.147+00:00,"ACTION: engager
"
SM-station-r1,SM,Station,1,1,28,1,J2,2,1,0,check,J2/C2/apres_check,9,bet,ok,2,check bet call,,3,416,407,0,1605,0.00090105,13234,openai/gpt-5.6-luna,2026-08-22T19:43:15.424+00:00,"ACTION: engager
"
SM-station-r1,SM,Station,1,1,29,1,J1,1,0,2,,J1/C1/ouverture,2,check,ok,1,check check,,3,603,594,0,1615,0.00112795,16969,openai/gpt-5.6-luna,2026-08-22T19:43:32.430+00:00,"ACTION: retenir
"
SM-station-r1,SM,Station,1,1,30,1,J2,1,0,2,check,J2/C1/apres_check,8,check,ok,1,check check,,3,220,211,0,1605,0.00066585,9500,openai/gpt-5.6-luna,2026-08-22T19:43:41.975+00:00,"ACTION: retenir
"
SM-station-r1,SM,Station,1,1,31,1,J1,0,1,2,,J1/C0/ouverture,1,check,ok,-1,check check,,3,189,180,0,1614,0.0006309,6968,openai/gpt-5.6-luna,2026-08-22T19:43:48.979+00:00,"ACTION: retenir
"
SM-station-r1,SM,Station,1,1,32,1,J2,1,2,0,check,J2/C1/apres_check,8,bet,ok,-2,check bet call,,3,282,227,0,1605,0.00074025,7750,openai/gpt-5.6-luna,2026-08-22T19:43:56.783+00:00,"Avec Vael, engager est préférable : si l’autre se retire, vous gagnez 1 jeton ; s’il couvre, votre résultat dépendra de son sceau, mais l’engagement lui impose de prendre ce risque.

ACTION: engager
"
SM-station-r1,SM,Station,1,1,33,1,J1,0,2,1,,J1/C0/ouverture,1,check,ok,-1,check check,,3,604,595,0,1614,0.0011289,12468,openai/gpt-5.6-luna,2026-08-22T19:44:09.289+00:00,"ACTION: retenir
"
SM-station-r1,SM,Station,1,1,34,1,J2,0,1,2,check,J2/C0/apres_check,7,check,ok,-1,check check,,3,300,235,0,1604,0.0007616,7514,openai/gpt-5.6-luna,2026-08-22T19:44:16.842+00:00,"Avec le sceau Tor, retenir donne un gain espéré nul : Tor gagne contre Rhun et perd contre Vael.

Engager permettrait à l’Ouvrant de se retirer avec Vael, mais de couvrir avec Rhun, pour un gain espéré négatif.

ACTION: retenir
"
SM-station-r1,SM,Station,1,1,35,1,J1,1,0,2,,J1/C1/ouverture,2,check,ok,1,check check,,3,272,263,0,1615,0.00073075,8750,openai/gpt-5.6-luna,2026-08-22T19:44:25.607+00:00,"ACTION: retenir
"
SM-station-r1,SM,Station,1,1,36,1,J2,2,1,0,check,J2/C2/apres_check,9,check,ok,1,check check,,3,359,350,0,1605,0.00083265,8657,openai/gpt-5.6-luna,2026-08-22T19:44:34.295+00:00,"ACTION: retenir
"
SM-station-r1,SM,Station,1,1,37,1,J1,0,2,1,,J1/C0/ouverture,1,bet,ok,-2,bet call,,3,471,462,0,1614,0.0009693,11093,openai/gpt-5.6-luna,2026-08-22T19:44:45.412+00:00,"ACTION: engager
"
SM-station-r1,SM,Station,1,1,38,1,J2,1,2,0,check,J2/C1/apres_check,8,check,ok,-1,check check,,3,184,175,0,1605,0.00062265,6452,openai/gpt-5.6-luna,2026-08-22T19:44:51.904+00:00,"ACTION: retenir
"
SM-station-r1,SM,Station,1,1,39,1,J1,2,0,1,,J1/C2/ouverture,3,check,ok,1,check check,,3,804,795,0,1615,0.00136915,15171,openai/gpt-5.6-luna,2026-08-22T19:45:07.123+00:00,"ACTION: retenir
"
SM-station-r1,SM,Station,1,1,40,1,J2,2,0,1,check,J2/C2/apres_check,9,check,ok,1,check check,,3,343,334,0,1605,0.00081345,8061,openai/gpt-5.6-luna,2026-08-22T19:45:15.201+00:00,"ACTION: retenir
"
SM-station-r1,SM,Station,1,1,41,1,J1,2,0,1,,J1/C2/ouverture,3,check,ok,1,check check,,3,400,391,0,1615,0.00088435,8858,openai/gpt-5.6-luna,2026-08-22T19:45:24.098+00:00,"ACTION: retenir
"
SM-station-r1,SM,Station,1,1,42,1,J2,2,0,1,check,J2/C2/apres_check,9,check,ok,1,check check,,3,332,250,0,1605,0.00080025,8782,openai/gpt-5.6-luna,2026-08-22T19:45:32.916+00:00,"Votre sceau Rhun bat Tor mais perd contre Vael. En retenant, vous gagnerez +1 contre Tor ou perdrez -1 contre Vael. En engageant, l’Ouvrant pourrait se retirer contre Rhun (vous -1) ou couvrir avec Vael (vous -2) : c’est moins avantageux dans les deux cas.

ACTION: retenir
"
SM-station-r1,SM,Station,1,1,43,1,J1,0,1,2,,J1/C0/ouverture,1,check,ok,-1,check check,,3,642,633,0,1614,0.0011745,13077,openai/gpt-5.6-luna,2026-08-22T19:45:46.021+00:00,"ACTION: retenir
"
SM-station-r1,SM,Station,1,1,44,1,J2,0,1,2,check,J2/C0/apres_check,7,check,ok,-1,check check,,3,271,262,0,1604,0.0007268,8250,openai/gpt-5.6-luna,2026-08-22T19:45:54.307+00:00,"ACTION: retenir
"
SM-station-r1,SM,Station,1,1,45,1,J1,2,1,0,,J1/C2/ouverture,3,bet,ok,2,bet call,,3,283,274,0,1615,0.00074395,9250,openai/gpt-5.6-luna,2026-08-22T19:46:03.578+00:00,"ACTION: engager
"
SM-station-r1,SM,Station,1,1,46,1,J2,1,0,2,check,J2/C1/apres_check,8,bet,ok,2,check bet call,,3,1043,1034,0,1605,0.00165345,18375,openai/gpt-5.6-luna,2026-08-22T19:46:21.984+00:00,"ACTION: engager
"
SM-station-r1,SM,Station,1,1,47,1,J1,1,0,2,,J1/C1/ouverture,2,check,ok,1,check check,,3,353,344,0,1615,0.00082795,9297,openai/gpt-5.6-luna,2026-08-22T19:46:31.297+00:00,"ACTION: retenir
"
SM-station-r1,SM,Station,1,1,48,1,J2,2,0,1,check,J2/C2/apres_check,9,bet,ok,2,check bet call,,3,484,427,0,1605,0.00098265,11983,openai/gpt-5.6-luna,2026-08-22T19:46:43.304+00:00,"Votre Rhun est supérieur aux deux autres sceaux. En engageant, l’Ouvrant devra soit se retirer, soit couvrir ; dans les deux cas, vous obtenez au moins +1, et une couverture vous rapporte +2.

ACTION: engager
"
